tag,patterns,responses,patterns_str,responses_str
user-advice,i need advice on something,sure. what can i do to help?,I want some advice. I need some advice. I need advice on something,Sure. What can I do to help? Okay what do you need advice on?
user-advice,i need advice on something,okay what do you need advice on?,I want some advice. I need some advice. I need advice on something,Sure. What can I do to help? Okay what do you need advice on?
learn-mental-health,i want to learn about mental health.,oh that's really great. i'd be willing to answer anything that i know about it.,I want to learn about mental health. I want to learn more about mental health. I'm interested in learning about mental health.,Oh that's really great. I'd be willing to answer anything that I know about it.
learn-mental-health,i want to learn more about mental health.,oh that's really great. i'd be willing to answer anything that i know about it.,I want to learn about mental health. I want to learn more about mental health. I'm interested in learning about mental health.,Oh that's really great. I'd be willing to answer anything that I know about it.
learn-mental-health,i'm interested in learning about mental health.,oh that's really great. i'd be willing to answer anything that i know about it.,I want to learn about mental health. I want to learn more about mental health. I'm interested in learning about mental health.,Oh that's really great. I'd be willing to answer anything that I know about it.
mental-health-fact,tell me a fact about mental health,"according to a unicef report, one in seven indians between 15-24 years of age feels depressed",Tell me a fact about mental health Tell me another fact about mental health,"According to a UNICEF report, One in seven Indians between 15-24 years of age feels depressed 1 in 5 young people (age 13-18) has or will develop a mental illness in their lifetime. Depression is the leading cause of disability worldwide."
mental-health-fact,tell me a fact about mental health,1 in 5 young people (age 13-18) has or will develop a mental illness in their lifetime.,Tell me a fact about mental health Tell me another fact about mental health,"According to a UNICEF report, One in seven Indians between 15-24 years of age feels depressed 1 in 5 young people (age 13-18) has or will develop a mental illness in their lifetime. Depression is the leading cause of disability worldwide."
mental-health-fact,tell me a fact about mental health,depression is the leading cause of disability worldwide.,Tell me a fact about mental health Tell me another fact about mental health,"According to a UNICEF report, One in seven Indians between 15-24 years of age feels depressed 1 in 5 young people (age 13-18) has or will develop a mental illness in their lifetime. Depression is the leading cause of disability worldwide."
mental-health-fact,tell me another fact about mental health,"according to a unicef report, one in seven indians between 15-24 years of age feels depressed",Tell me a fact about mental health Tell me another fact about mental health,"According to a UNICEF report, One in seven Indians between 15-24 years of age feels depressed 1 in 5 young people (age 13-18) has or will develop a mental illness in their lifetime. Depression is the leading cause of disability worldwide."
mental-health-fact,tell me another fact about mental health,1 in 5 young people (age 13-18) has or will develop a mental illness in their lifetime.,Tell me a fact about mental health Tell me another fact about mental health,"According to a UNICEF report, One in seven Indians between 15-24 years of age feels depressed 1 in 5 young people (age 13-18) has or will develop a mental illness in their lifetime. Depression is the leading cause of disability worldwide."
mental-health-fact,tell me another fact about mental health,depression is the leading cause of disability worldwide.,Tell me a fact about mental health Tell me another fact about mental health,"According to a UNICEF report, One in seven Indians between 15-24 years of age feels depressed 1 in 5 young people (age 13-18) has or will develop a mental illness in their lifetime. Depression is the leading cause of disability worldwide."
fact-1,what is mental health?,"mental health is a state of well-being in which the individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively and fruitfully, and is able to make a contribution to his or her community",What is mental health? Define Mental Health,"Mental health is a state of well-being in which the individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively and fruitfully, and is able to make a contribution to his or her community Mental health includes our emotional, psychological, and social well-being. It affects how we think, feel, and act. It also helps determine how we handle stress, relate to others, and make choices."
fact-1,what is mental health?,"mental health includes our emotional, psychological, and social well-being. it affects how we think, feel, and act. it also helps determine how we handle stress, relate to others, and make choices.",What is mental health? Define Mental Health,"Mental health is a state of well-being in which the individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively and fruitfully, and is able to make a contribution to his or her community Mental health includes our emotional, psychological, and social well-being. It affects how we think, feel, and act. It also helps determine how we handle stress, relate to others, and make choices."
fact-1,define mental health,"mental health is a state of well-being in which the individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively and fruitfully, and is able to make a contribution to his or her community",What is mental health? Define Mental Health,"Mental health is a state of well-being in which the individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively and fruitfully, and is able to make a contribution to his or her community Mental health includes our emotional, psychological, and social well-being. It affects how we think, feel, and act. It also helps determine how we handle stress, relate to others, and make choices."
fact-1,define mental health,"mental health includes our emotional, psychological, and social well-being. it affects how we think, feel, and act. it also helps determine how we handle stress, relate to others, and make choices.",What is mental health? Define Mental Health,"Mental health is a state of well-being in which the individual realizes his or her own abilities, can cope with the normal stresses of life, can work productively and fruitfully, and is able to make a contribution to his or her community Mental health includes our emotional, psychological, and social well-being. It affects how we think, feel, and act. It also helps determine how we handle stress, relate to others, and make choices."
fact-2,why is mental health important?,"maintaining mental health is crucial to stabilizing constructive behaviors, emotions, and thoughts. focusing on mental health care can increase productivity, enhance our self-image, and improve relationships.",Why is mental health important? What is the importance of mental health?,"Maintaining mental health is crucial to stabilizing constructive behaviors, emotions, and thoughts. Focusing on mental health care can increase productivity, enhance our self-image, and improve relationships."
fact-2,what is the importance of mental health?,"maintaining mental health is crucial to stabilizing constructive behaviors, emotions, and thoughts. focusing on mental health care can increase productivity, enhance our self-image, and improve relationships.",Why is mental health important? What is the importance of mental health?,"Maintaining mental health is crucial to stabilizing constructive behaviors, emotions, and thoughts. Focusing on mental health care can increase productivity, enhance our self-image, and improve relationships."
fact-3,what is depression?,"a mental health disorder characterised by persistently depressed mood or loss of interest in activities, causing significant impairment in daily life.",What is Depression? Define Depression,"A mental health disorder characterised by persistently depressed mood or loss of interest in activities, causing significant impairment in daily life."
fact-3,define depression,"a mental health disorder characterised by persistently depressed mood or loss of interest in activities, causing significant impairment in daily life.",What is Depression? Define Depression,"A mental health disorder characterised by persistently depressed mood or loss of interest in activities, causing significant impairment in daily life."
fact-5,how do i know if i have depression?,"for a diagnosis of depression, a person needs to have experienced low mood or loss of interest or pleasure in life for at least 2 weeks. also, they will have experienced the following symptoms: feelings of sadness, hopelessness, or irritability nearly every day.",How do i know if i have Depression? Am i depressed? Am i suffering from depression? Am i mentally ill?,"For a diagnosis of depression, a person needs to have experienced low mood or loss of interest or pleasure in life for at least 2 weeks. Also, they will have experienced the following symptoms: feelings of sadness, hopelessness, or irritability nearly every day."
fact-5,am i depressed?,"for a diagnosis of depression, a person needs to have experienced low mood or loss of interest or pleasure in life for at least 2 weeks. also, they will have experienced the following symptoms: feelings of sadness, hopelessness, or irritability nearly every day.",How do i know if i have Depression? Am i depressed? Am i suffering from depression? Am i mentally ill?,"For a diagnosis of depression, a person needs to have experienced low mood or loss of interest or pleasure in life for at least 2 weeks. Also, they will have experienced the following symptoms: feelings of sadness, hopelessness, or irritability nearly every day."
fact-5,am i suffering from depression?,"for a diagnosis of depression, a person needs to have experienced low mood or loss of interest or pleasure in life for at least 2 weeks. also, they will have experienced the following symptoms: feelings of sadness, hopelessness, or irritability nearly every day.",How do i know if i have Depression? Am i depressed? Am i suffering from depression? Am i mentally ill?,"For a diagnosis of depression, a person needs to have experienced low mood or loss of interest or pleasure in life for at least 2 weeks. Also, they will have experienced the following symptoms: feelings of sadness, hopelessness, or irritability nearly every day."
fact-5,am i mentally ill?,"for a diagnosis of depression, a person needs to have experienced low mood or loss of interest or pleasure in life for at least 2 weeks. also, they will have experienced the following symptoms: feelings of sadness, hopelessness, or irritability nearly every day.",How do i know if i have Depression? Am i depressed? Am i suffering from depression? Am i mentally ill?,"For a diagnosis of depression, a person needs to have experienced low mood or loss of interest or pleasure in life for at least 2 weeks. Also, they will have experienced the following symptoms: feelings of sadness, hopelessness, or irritability nearly every day."
fact-6,what is a therapist?,"a therapist is a broad designation that refers to professionals who are trained to provide treatment and rehabilitation. the term is often applied to psychologists, but it can include others who provide a variety of services, including social workers, counselors, life coaches, and many others.",What is a therapist? What does a therapist do?,"A therapist is a broad designation that refers to professionals who are trained to provide treatment and rehabilitation. The term is often applied to psychologists, but it can include others who provide a variety of services, including social workers, counselors, life coaches, and many others. "
fact-6,what does a therapist do?,"a therapist is a broad designation that refers to professionals who are trained to provide treatment and rehabilitation. the term is often applied to psychologists, but it can include others who provide a variety of services, including social workers, counselors, life coaches, and many others.",What is a therapist? What does a therapist do?,"A therapist is a broad designation that refers to professionals who are trained to provide treatment and rehabilitation. The term is often applied to psychologists, but it can include others who provide a variety of services, including social workers, counselors, life coaches, and many others. "
fact-7,what is therapy?,therapy is a form of treatment that aims to help resolve mental or emotional issues.,What is therapy? Do i need therapy? Who is therapy for?,Therapy is a form of treatment that aims to help resolve mental or emotional issues. Therapy is a form of treatment that aims to help resolve mental or emotional issues. It is helpful for those with mental health conditions or even everyday life challenges.
fact-7,what is therapy?,therapy is a form of treatment that aims to help resolve mental or emotional issues. it is helpful for those with mental health conditions or even everyday life challenges.,What is therapy? Do i need therapy? Who is therapy for?,Therapy is a form of treatment that aims to help resolve mental or emotional issues. Therapy is a form of treatment that aims to help resolve mental or emotional issues. It is helpful for those with mental health conditions or even everyday life challenges.
fact-7,do i need therapy?,therapy is a form of treatment that aims to help resolve mental or emotional issues.,What is therapy? Do i need therapy? Who is therapy for?,Therapy is a form of treatment that aims to help resolve mental or emotional issues. Therapy is a form of treatment that aims to help resolve mental or emotional issues. It is helpful for those with mental health conditions or even everyday life challenges.
fact-7,do i need therapy?,therapy is a form of treatment that aims to help resolve mental or emotional issues. it is helpful for those with mental health conditions or even everyday life challenges.,What is therapy? Do i need therapy? Who is therapy for?,Therapy is a form of treatment that aims to help resolve mental or emotional issues. Therapy is a form of treatment that aims to help resolve mental or emotional issues. It is helpful for those with mental health conditions or even everyday life challenges.
fact-7,who is therapy for?,therapy is a form of treatment that aims to help resolve mental or emotional issues.,What is therapy? Do i need therapy? Who is therapy for?,Therapy is a form of treatment that aims to help resolve mental or emotional issues. Therapy is a form of treatment that aims to help resolve mental or emotional issues. It is helpful for those with mental health conditions or even everyday life challenges.
fact-7,who is therapy for?,therapy is a form of treatment that aims to help resolve mental or emotional issues. it is helpful for those with mental health conditions or even everyday life challenges.,What is therapy? Do i need therapy? Who is therapy for?,Therapy is a form of treatment that aims to help resolve mental or emotional issues. Therapy is a form of treatment that aims to help resolve mental or emotional issues. It is helpful for those with mental health conditions or even everyday life challenges.
fact-8,what does it mean to have a mental illness?,"mental illnesses are health conditions that disrupt a person's thoughts, emotions, relationships, and daily functioning. they are associated with distress and diminished capacity to engage in the ordinary activities of daily life. mental illnesses fall along a continuum of severity: some are fairly mild and only interfere with some aspects of life, such as certain phobias. on the other end of the spectrum lie serious mental illnesses, which result in major functional impairment and interference with daily life. these include such disorders as major depression, schizophrenia, and bipolar disorder, and may require that the person receives care in a hospital. it is important to know that mental illnesses are medical conditions that have nothing to do with a person's character, intelligence, or willpower. just as diabetes is a disorder of the pancreas, mental illness is a medical condition due to the brain's biology. similarly to how one would treat diabetes with medication and insulin, mental illness is treatable with a combination of medication and social support. these treatments are highly effective, with 70-90 percent of individuals receiving treatment experiencing a reduction in symptoms and an improved quality of life. with the proper treatment, it is very possible for a person with mental illness to be independent and successful.",What does it mean to have a mental illness?,"Mental illnesses are health conditions that disrupt a person's thoughts, emotions, relationships, and daily functioning. They are associated with distress and diminished capacity to engage in the ordinary activities of daily life. Mental illnesses fall along a continuum of severity: some are fairly mild and only interfere with some aspects of life, such as certain phobias. On the other end of the spectrum lie serious mental illnesses, which result in major functional impairment and interference with daily life. These include such disorders as major depression, schizophrenia, and bipolar disorder, and may require that the person receives care in a hospital. It is important to know that mental illnesses are medical conditions that have nothing to do with a person's character, intelligence, or willpower. Just as diabetes is a disorder of the pancreas, mental illness is a medical condition due to the brain's biology. Similarly to how one would treat diabetes with medication and insulin, mental illness is treatable with a combination of medication and social support. These treatments are highly effective, with 70-90 percent of individuals receiving treatment experiencing a reduction in symptoms and an improved quality of life. With the proper treatment, it is very possible for a person with mental illness to be independent and successful."
fact-9,who does mental illness affect?,"it is estimated that mental illness affects 1 in 5 adults in america, and that 1 in 24 adults have a serious mental illness. mental illness does not discriminate; it can affect anyone, regardless of gender, age, income, social status, ethnicity, religion, sexual orientation, or background. although mental illness can affect anyone, certain conditions may be more common in different populations. for instance, eating disorders tend to occur more often in females, while disorders such as attention deficit/hyperactivity disorder is more prevalent in children. additionally, all ages are susceptible, but the young and the old are especially vulnerable. mental illnesses usually strike individuals in the prime of their lives, with 75 percent of mental health conditions developing by the age of 24. this makes identification and treatment of mental disorders particularly difficult, because the normal personality and behavioral changes of adolescence may mask symptoms of a mental health condition. parents and caretakers should be aware of this fact, and take notice of changes in their childãƒâ¢ã¢â€šâ¬ã¢â€žâ¢s mood, personality, personal habits, and social withdrawal. when these occur in children under 18, they are referred to as serious emotional disturbances (seds).",Who does mental illness affect?,"It is estimated that mental illness affects 1 in 5 adults in America, and that 1 in 24 adults have a serious mental illness. Mental illness does not discriminate; it can affect anyone, regardless of gender, age, income, social status, ethnicity, religion, sexual orientation, or background. Although mental illness can affect anyone, certain conditions may be more common in different populations. For instance, eating disorders tend to occur more often in females, while disorders such as attention deficit/hyperactivity disorder is more prevalent in children. Additionally, all ages are susceptible, but the young and the old are especially vulnerable. Mental illnesses usually strike individuals in the prime of their lives, with 75 percent of mental health conditions developing by the age of 24. This makes identification and treatment of mental disorders particularly difficult, because the normal personality and behavioral changes of adolescence may mask symptoms of a mental health condition. Parents and caretakers should be aware of this fact, and take notice of changes in their childÃƒÂ¢Ã¢â€šÂ¬Ã¢â€žÂ¢s mood, personality, personal habits, and social withdrawal. When these occur in children under 18, they are referred to as serious emotional disturbances (SEDs)."
fact-10,what causes mental illness?,"it is estimated that mental illness affects 1 in 5 adults in america, and that 1 in 24 adults have a serious mental illness. mental illness does not discriminate; it can affect anyone, regardless of gender, age, income, social status, ethnicity, religion, sexual orientation, or background. although mental illness can affect anyone, certain conditions may be more common in different populations. for instance, eating disorders tend to occur more often in females, while disorders such as attention deficit/hyperactivity disorder is more prevalent in children. additionally, all ages are susceptible, but the young and the old are especially vulnerable. mental illnesses usually strike individuals in the prime of their lives, with 75 percent of mental health conditions developing by the age of 24. this makes identification and treatment of mental disorders particularly difficult, because the normal personality and behavioral changes of adolescence may mask symptoms of a mental health condition. parents and caretakers should be aware of this fact, and take notice of changes in their child's mood, personality, personal habits, and social withdrawal. when these occur in children under 18, they are referred to as serious emotional disturbances (seds).",What causes mental illness?,"It is estimated that mental illness affects 1 in 5 adults in America, and that 1 in 24 adults have a serious mental illness. Mental illness does not discriminate; it can affect anyone, regardless of gender, age, income, social status, ethnicity, religion, sexual orientation, or background. Although mental illness can affect anyone, certain conditions may be more common in different populations. For instance, eating disorders tend to occur more often in females, while disorders such as attention deficit/hyperactivity disorder is more prevalent in children. Additionally, all ages are susceptible, but the young and the old are especially vulnerable. Mental illnesses usually strike individuals in the prime of their lives, with 75 percent of mental health conditions developing by the age of 24. This makes identification and treatment of mental disorders particularly difficult, because the normal personality and behavioral changes of adolescence may mask symptoms of a mental health condition. Parents and caretakers should be aware of this fact, and take notice of changes in their child's mood, personality, personal habits, and social withdrawal. When these occur in children under 18, they are referred to as serious emotional disturbances (SEDs)."
fact-11,what are some of the warning signs of mental illness?,"symptoms of mental health disorders vary depending on the type and severity of the condition. the following is a list of general symptoms that may suggest a mental health disorder, particularly when multiple symptoms are expressed at once. 
 in adults:
 confused thinking
 long-lasting sadness or irritability
 extreme highs and lows in mood
 excessive fear, worrying, or anxiety
 social withdrawal
 dramatic changes in eating or sleeping habits
 strong feelings of anger
 delusions or hallucinations (seeing or hearing things that are not really there)
 increasing inability to cope with daily problems and activities
 thoughts of suicide
 denial of obvious problems
 many unexplained physical problems
 abuse of drugs and/or alcohol
 
in older children and pre-teens:
 abuse of drugs and/or alcohol
 inability to cope with daily problems and activities
 changes in sleeping and/or eating habits
 excessive complaints of physical problems
 defying authority, skipping school, stealing, or damaging property
 intense fear of gaining weight
 long-lasting negative mood, often along with poor appetite and thoughts of death
 frequent outbursts of anger
 
in younger children:
 changes in school performance
 poor grades despite strong efforts
 excessive worrying or anxiety
 hyperactivity
 persistent nightmares
 persistent disobedience and/or aggressive behavior
 frequent temper tantrums",What are some of the warning signs of mental illness?,"Symptoms of mental health disorders vary depending on the type and severity of the condition. The following is a list of general symptoms that may suggest a mental health disorder, particularly when multiple symptoms are expressed at once. 
 In adults:
 Confused thinking
 Long-lasting sadness or irritability
 Extreme highs and lows in mood
 Excessive fear, worrying, or anxiety
 Social withdrawal
 Dramatic changes in eating or sleeping habits
 Strong feelings of anger
 Delusions or hallucinations (seeing or hearing things that are not really there)
 Increasing inability to cope with daily problems and activities
 Thoughts of suicide
 Denial of obvious problems
 Many unexplained physical problems
 Abuse of drugs and/or alcohol
 
In older children and pre-teens:
 Abuse of drugs and/or alcohol
 Inability to cope with daily problems and activities
 Changes in sleeping and/or eating habits
 Excessive complaints of physical problems
 Defying authority, skipping school, stealing, or damaging property
 Intense fear of gaining weight
 Long-lasting negative mood, often along with poor appetite and thoughts of death
 Frequent outbursts of anger
 
In younger children:
 Changes in school performance
 Poor grades despite strong efforts
 Excessive worrying or anxiety
 Hyperactivity
 Persistent nightmares
 Persistent disobedience and/or aggressive behavior
 Frequent temper tantrums"
fact-12,can people with mental illness recover?,"when healing from mental illness, early identification and treatment are of vital importance. based on the nature of the illness, there are a range of effective treatments available. for any type of treatment, it is essential that the person affected is proactive and fully engaged in their own recovery process. many people with mental illnesses who are diagnosed and treated respond well, although some might experience a return of symptoms. even in such cases, with careful monitoring and management of the disorder, it is still quite possible to live a fulfilled and productive life.",Can people with mental illness recover?,"When healing from mental illness, early identification and treatment are of vital importance. Based on the nature of the illness, there are a range of effective treatments available. For any type of treatment, it is essential that the person affected is proactive and fully engaged in their own recovery process. Many people with mental illnesses who are diagnosed and treated respond well, although some might experience a return of symptoms. Even in such cases, with careful monitoring and management of the disorder, it is still quite possible to live a fulfilled and productive life."
fact-13,what should i do if i know someone who appears to have the symptoms of a mental disorder?,"although pandora cannot substitute for professional advice, we encourage those with symptoms to talk to their friends and family members and seek the counsel of a mental health professional. the sooner the mental health condition is identified and treated, the sooner they can get on the path to recovery. if you know someone who is having problems, don't assume that the issue will resolve itself. let them know that you care about them, and that there are treatment options available that will help them heal. speak with a mental health professional or counselor if you think your friend or family member is experiencing the symptoms of a mental health condition. if the affected loved one knows that you support them, they will be more likely to seek out help.",What should I do if I know someone who appears to have the symptoms of a mental disorder?,"Although Pandora cannot substitute for professional advice, we encourage those with symptoms to talk to their friends and family members and seek the counsel of a mental health professional. The sooner the mental health condition is identified and treated, the sooner they can get on the path to recovery. If you know someone who is having problems, don't assume that the issue will resolve itself. Let them know that you care about them, and that there are treatment options available that will help them heal. Speak with a mental health professional or counselor if you think your friend or family member is experiencing the symptoms of a mental health condition. If the affected loved one knows that you support them, they will be more likely to seek out help."
fact-14,how can i find a mental health professional for myself or my child?,feeling comfortable with the professional you or your child is working with is critical to the success of the treatment. finding the professional who best fits your needs may require research. start by searching for providers in your area.,How can I find a mental health professional for myself or my child?,Feeling comfortable with the professional you or your child is working with is critical to the success of the treatment. Finding the professional who best fits your needs may require research. Start by searching for providers in your area.
fact-15,what treatment options are available?,"just as there are different types of medications for physical illness, different treatment options are available for individuals with mental illness. treatment works differently for different people. it is important to find what works best for you or your child.",What treatment options are available?,"Just as there are different types of medications for physical illness, different treatment options are available for individuals with mental illness. Treatment works differently for different people. It is important to find what works best for you or your child."
fact-16,"if i become involved in treatment, what do i need to know?","since beginning treatment is a big step for individuals and families, it can be very overwhelming. it is important to be as involved and engaged in the treatment process as possible. some questions you will need to have answered include:
 what is known about the cause of this particular illness?
 are there other diagnoses where these symptoms are common?
 do you normally include a physical or neurological examination?
 are there any additional tests or exams that you would recommend at this point?
 would you advise an independent opinion from another psychiatrist at this point?
 what program of treatment is the most helpful with this diagnosis?
 will this program involve services by other specialists? if so, who will be responsible for coordinating these services?
 what do you see as the family's role in this program of treatment?
 how much access will the family have to the individuals who are providing the treatment?
 what medications are generally used with this diagnosis?
 how much experience do you have in treating individuals with this illness?
 what can i do to help you in the treatment?","If I become involved in treatment, what do I need to know?","Since beginning treatment is a big step for individuals and families, it can be very overwhelming. It is important to be as involved and engaged in the treatment process as possible. Some questions you will need to have answered include:
 What is known about the cause of this particular illness?
 Are there other diagnoses where these symptoms are common?
 Do you normally include a physical or neurological examination?
 Are there any additional tests or exams that you would recommend at this point?
 Would you advise an independent opinion from another psychiatrist at this point?
 What program of treatment is the most helpful with this diagnosis?
 Will this program involve services by other specialists? If so, who will be responsible for coordinating these services?
 What do you see as the family's role in this program of treatment?
 How much access will the family have to the individuals who are providing the treatment?
 What medications are generally used with this diagnosis?
 How much experience do you have in treating individuals with this illness?
 What can I do to help you in the treatment?"
fact-17,what is the difference between mental health professionals?,"there are many types of mental health professionals. the variety of providers and their services may be confusing. each have various levels of education, training, and may have different areas of expertise. finding the professional who best fits your needs may require some research.",What is the difference between mental health professionals?,"There are many types of mental health professionals. The variety of providers and their services may be confusing. Each have various levels of education, training, and may have different areas of expertise. Finding the professional who best fits your needs may require some research."
fact-18,how can i find a mental health professional right for my child or myself?,feeling comfortable with the professional you or your child is working with is critical to the success of your treatment. finding the professional who best fits your needs may require some research.,How can I find a mental health professional right for my child or myself?,Feeling comfortable with the professional you or your child is working with is critical to the success of your treatment. Finding the professional who best fits your needs may require some research.
fact-19,where else can i get help?,"where you go for help will depend on the nature of the problem and/or symptoms and what best fits you. often, the best place to start is by talking with someone you trust about your concerns, such as a family member, friend, clergy, healthcare provider, or other professionals. having this social support is essential in healing from mental illness, and you will be able to ask them for referrals or recommendations for trusted mental health practitioners. search for mental health resources in your area. secondly, there are people and places throughout the country that provide services to talk, to listen, and to help you on your journey to recovery. thirdly, many people find peer support a helpful tool that can aid in their recovery. there are a variety of organizations that offer support groups for consumers, their family members, and friends. some support groups are peer led while others may be led by a mental health professional.",Where else can I get help?,"Where you go for help will depend on the nature of the problem and/or symptoms and what best fits you. Often, the best place to start is by talking with someone you trust about your concerns, such as a family member, friend, clergy, healthcare provider, or other professionals. Having this social support is essential in healing from mental illness, and you will be able to ask them for referrals or recommendations for trusted mental health practitioners. Search for mental health resources in your area. Secondly, there are people and places throughout the country that provide services to talk, to listen, and to help you on your journey to recovery. Thirdly, many people find peer support a helpful tool that can aid in their recovery. There are a variety of organizations that offer support groups for consumers, their family members, and friends. Some support groups are peer led while others may be led by a mental health professional."
fact-20,what should i know before starting a new medication?,"the best source of information regarding medications is the physician prescribing them. he or she should be able to answer questions such as:    
1. what is the medication supposed to do? 
2. when should it begin to take effect, and how will i know when it is effective? 
3. how is the medication taken and for how long? what food, drinks, other medicines, and activities should be avoided while taking this medication? 
4. what are the side effects and what should be done if they occur? 
5. what do i do if a dose is missed? 
6. is there any written information available about this medication? 
7. are there other medications that might be appropriate? 
8. if so, why do you prefer the one you have chosen? 
9. how do you monitor medications and what symptoms indicate that they should be raised, lowered, or changed? 
10. all medications should be taken as directed. most medications for mental illnesses do not work when taken irregularly, and extra doses can cause severe, sometimes dangerous side effects. many psychiatric medications begin to have a beneficial effect only after they have been taken for several weeks.",What should I know before starting a new medication?,"The best source of information regarding medications is the physician prescribing them. He or she should be able to answer questions such as:    
1. What is the medication supposed to do? 
2. When should it begin to take effect, and how will I know when it is effective? 
3. How is the medication taken and for how long? What food, drinks, other medicines, and activities should be avoided while taking this medication? 
4. What are the side effects and what should be done if they occur? 
5. What do I do if a dose is missed? 
6. Is there any written information available about this medication? 
7. Are there other medications that might be appropriate? 
8. If so, why do you prefer the one you have chosen? 
9. How do you monitor medications and what symptoms indicate that they should be raised, lowered, or changed? 
10. All medications should be taken as directed. Most medications for mental illnesses do not work when taken irregularly, and extra doses can cause severe, sometimes dangerous side effects. Many psychiatric medications begin to have a beneficial effect only after they have been taken for several weeks."
fact-21,where can i go to find therapy?,"different kinds of therapy are more effective based on the nature of the mental health condition and/or symptoms and the person who has them (for example, children will benefit from a therapist who specializes in childrenã¢â‚¬â„¢s mental health). however, there are several different types of treatment and therapy that can help.",Where can I go to find therapy?,"Different kinds of therapy are more effective based on the nature of the mental health condition and/or symptoms and the person who has them (for example, children will benefit from a therapist who specializes in childrenÃ¢â‚¬â„¢s mental health). However, there are several different types of treatment and therapy that can help."
fact-22,where can i learn about types of mental health treatment?,"mental health conditions are often treated with medication, therapy or a combination of the two. however, there are many different types of treatment available, including complementary & alternative treatments, self-help plans, and peer support. treatments are very personal and should be discussed by the person with the mental health conditions and his or her team.",Where can I learn about types of mental health treatment?,"Mental health conditions are often treated with medication, therapy or a combination of the two. However, there are many different types of treatment available, including Complementary & Alternative Treatments, self-help plans, and peer support. Treatments are very personal and should be discussed by the person with the mental health conditions and his or her team."
fact-23,what are the different types of mental health professionals?,there are many types of mental health professionals. finding the right one for you may require some research.,What are the different types of mental health professionals?,There are many types of mental health professionals. Finding the right one for you may require some research.
fact-24,where can i go to find a support group?,"many people find peer support a helpful tool that can aid in their recovery. there are a variety of organizations that offer support groups for consumers, their family members and friends. some support groups are peer-led, while others may be led by a mental health professional.",Where can I go to find a support group?,"Many people find peer support a helpful tool that can aid in their recovery. There are a variety of organizations that offer support groups for consumers, their family members and friends. Some support groups are peer-led, while others may be led by a mental health professional."
fact-25,can you prevent mental health problems?,"we can all suffer from mental health challenges, but developing our wellbeing, resilience, and seeking help early can help prevent challenges becoming serious.",Can you prevent mental health problems?,"We can all suffer from mental health challenges, but developing our wellbeing, resilience, and seeking help early can help prevent challenges becoming serious."
fact-26,are there cures for mental health problems?,"it is often more realistic and helpful to find out what helps with the issues you face. talking, counselling, medication, friendships, exercise, good sleep and nutrition, and meaningful occupation can all help.",Are there cures for mental health problems? is there any cure for mental health problems?,"It is often more realistic and helpful to find out what helps with the issues you face. Talking, counselling, medication, friendships, exercise, good sleep and nutrition, and meaningful occupation can all help."
fact-26,is there any cure for mental health problems?,"it is often more realistic and helpful to find out what helps with the issues you face. talking, counselling, medication, friendships, exercise, good sleep and nutrition, and meaningful occupation can all help.",Are there cures for mental health problems? is there any cure for mental health problems?,"It is often more realistic and helpful to find out what helps with the issues you face. Talking, counselling, medication, friendships, exercise, good sleep and nutrition, and meaningful occupation can all help."
fact-27,what causes mental health problems?,"challenges or problems with your mental health can arise from psychological, biological, and social, issues, as well as life events.",What causes mental health problems?,"Challenges or problems with your mental health can arise from psychological, biological, and social, issues, as well as life events."
fact-28,what do i do if i'm worried about my mental health?,"the most important thing is to talk to someone you trust. this might be a friend, colleague, family member, or gp. in addition to talking to someone, it may be useful to find out more information about what you are experiencing. these things may help to get some perspective on what you are experiencing, and be the start of getting help.",What do I do if I'm worried about my mental health?,"The most important thing is to talk to someone you trust. This might be a friend, colleague, family member, or GP. In addition to talking to someone, it may be useful to find out more information about what you are experiencing. These things may help to get some perspective on what you are experiencing, and be the start of getting help."
fact-29,how do i know if i'm unwell?,"if your beliefs , thoughts , feelings or behaviours have a significant impact on your ability to function in what might be considered a normal or ordinary way, it would be important to seek help.",How do I know if I'm unwell?,"If your beliefs , thoughts , feelings or behaviours have a significant impact on your ability to function in what might be considered a normal or ordinary way, it would be important to seek help."
